12-24-2019,20:27:42,350,424,OFF
12-24-2019,20:28:43,350,7,ON
12-24-2019,20:29:43,350,514,OFF
12-24-2019,20:30:44,350,425,OFF
12-24-2019,20:31:44,350,193,ON
12-24-2019,20:32:45,350,477,OFF
12-24-2019,20:33:45,350,411,OFF
12-24-2019,20:34:46,350,368,OFF
12-24-2019,20:35:46,350,360,OFF
12-24-2019,20:36:47,350,376,OFF
12-24-2019,20:37:47,350,361,OFF
12-24-2019,20:38:47,350,0,ON
12-24-2019,20:39:48,350,112,ON
12-24-2019,20:40:49,350,237,ON
12-24-2019,20:41:49,350,94,ON
12-24-2019,20:42:50,350,89,ON
12-24-2019,20:43:50,350,88,ON
12-24-2019,20:44:51,350,89,ON
12-24-2019,20:45:52,350,2,ON
12-24-2019,20:46:52,350,88,ON
12-24-2019,20:47:53,350,86,ON
12-24-2019,20:48:53,350,88,ON
12-24-2019,20:49:54,350,87,ON
12-24-2019,20:50:54,350,3,ON
12-24-2019,20:51:55,350,87,ON
12-24-2019,20:52:55,350,88,ON
12-24-2019,20:53:56,350,86,ON
12-24-2019,20:54:56,350,89,ON
12-24-2019,20:55:57,350,1,ON
12-24-2019,20:56:57,350,89,ON
12-24-2019,20:57:58,350,92,ON
12-24-2019,20:58:59,350,86,ON
12-24-2019,20:59:59,350,88,ON
12-24-2019,21:01:00,350,1,ON
12-24-2019,21:02:01,350,87,ON
12-24-2019,21:03:01,350,88,ON
12-24-2019,21:04:02,350,88,ON
12-24-2019,21:05:02,350,88,ON
12-24-2019,21:06:03,350,1,ON
12-24-2019,21:07:04,350,88,ON
12-24-2019,21:08:04,350,88,ON
12-24-2019,21:09:05,350,88,ON
12-24-2019,21:10:05,350,88,ON
12-24-2019,23:15:32,350,697,OFF
12-24-2019,23:16:32,350,317,ON
12-24-2019,23:17:33,350,484,OFF
12-24-2019,23:18:33,350,367,OFF
12-24-2019,23:19:34,350,372,OFF
12-24-2019,23:20:34,350,28,ON
12-24-2019,23:21:35,350,129,ON
12-25-2019,07:16:50,350,1024,OFF
12-25-2019,07:17:50,350,1024,OFF
12-25-2019,07:18:51,350,1024,OFF
12-25-2019,07:19:51,350,1024,OFF
12-25-2019,07:20:52,350,1024,OFF
12-25-2019,07:21:53,350,1024,OFF
12-25-2019,07:22:53,350,1024,OFF
12-25-2019,07:23:54,350,1024,OFF
12-25-2019,07:24:54,350,1024,OFF
12-25-2019,07:25:55,350,1024,OFF
12-25-2019,07:26:56,350,1024,OFF
12-25-2019,07:27:56,350,1024,OFF
12-25-2019,07:28:57,350,1024,OFF
12-25-2019,07:29:57,350,1024,OFF
12-25-2019,07:30:58,350,1024,OFF
12-25-2019,07:31:59,350,1024,OFF
12-25-2019,07:33:00,350,1024,OFF
12-25-2019,07:34:00,350,1024,OFF
12-25-2019,07:35:01,350,1024,OFF
12-25-2019,07:36:01,350,1024,OFF
12-25-2019,07:37:02,350,1024,OFF
12-25-2019,07:38:02,350,1024,OFF
12-25-2019,07:39:03,350,1024,OFF
12-25-2019,07:40:04,350,1024,OFF
12-25-2019,07:41:04,350,1024,OFF
12-25-2019,07:42:05,350,1024,OFF
12-25-2019,07:43:05,350,1024,OFF
12-25-2019,07:44:06,350,1024,OFF
12-25-2019,07:45:07,350,1024,OFF
12-25-2019,07:46:07,350,1024,OFF
12-25-2019,07:47:08,350,1024,OFF
12-25-2019,07:48:08,350,1024,OFF
12-25-2019,07:49:09,350,1024,OFF
12-25-2019,07:50:10,350,1024,OFF
12-25-2019,07:51:10,350,1024,OFF
12-25-2019,07:52:11,350,1024,OFF
12-25-2019,07:53:11,350,1024,OFF
12-25-2019,07:54:12,350,1024,OFF
12-25-2019,07:55:13,350,1024,OFF
12-25-2019,07:56:13,350,1024,OFF
12-25-2019,07:57:14,350,1024,OFF
12-25-2019,07:58:14,350,1024,OFF
12-25-2019,07:59:15,350,1024,OFF
12-25-2019,08:00:15,350,1024,OFF
12-25-2019,08:01:16,350,1024,OFF
12-25-2019,08:02:16,350,1024,OFF
12-25-2019,08:03:17,350,1024,OFF
12-25-2019,08:04:17,350,1024,OFF
12-25-2019,08:05:18,350,1024,OFF
12-25-2019,08:06:18,350,1024,OFF
12-25-2019,08:07:19,350,1024,OFF
12-25-2019,08:08:20,350,1024,OFF
12-25-2019,08:09:20,350,1024,OFF
12-25-2019,08:10:20,350,1024,OFF
12-25-2019,08:11:21,350,1024,OFF
12-25-2019,08:12:22,350,1024,OFF
12-25-2019,08:13:22,350,1024,OFF
12-25-2019,08:14:23,350,1024,OFF
12-25-2019,08:15:24,350,1024,OFF
12-25-2019,08:16:24,350,1024,OFF
12-25-2019,08:17:25,350,1024,OFF
12-25-2019,08:18:25,350,1024,OFF
12-25-2019,08:19:26,350,1024,OFF
12-25-2019,08:20:26,350,1024,OFF
12-25-2019,08:21:27,350,1024,OFF
12-25-2019,08:22:28,350,1024,OFF
12-25-2019,08:23:28,350,1024,OFF
12-25-2019,08:24:29,350,1024,OFF
12-25-2019,08:25:29,350,1024,OFF
12-25-2019,08:26:30,350,1024,OFF
12-25-2019,08:27:31,350,1024,OFF
12-25-2019,08:28:31,350,1024,OFF
12-25-2019,08:29:32,350,1024,OFF
12-25-2019,08:30:32,350,1024,OFF
12-25-2019,08:31:33,350,1024,OFF
12-25-2019,08:32:34,350,1024,OFF
12-25-2019,08:33:34,350,1024,OFF
12-25-2019,08:34:35,350,1024,OFF
12-25-2019,08:35:36,350,1024,OFF
12-25-2019,08:36:36,350,1024,OFF
12-25-2019,08:37:37,350,1024,OFF
12-25-2019,08:38:37,350,1024,OFF
12-25-2019,08:39:38,350,1024,OFF
12-25-2019,08:40:38,350,1024,OFF
12-25-2019,08:41:39,350,1024,OFF
12-25-2019,08:42:40,350,1024,OFF
12-25-2019,08:43:40,350,1024,OFF
12-25-2019,08:44:41,350,1024,OFF
12-25-2019,08:45:42,350,1024,OFF
12-25-2019,08:46:43,350,1024,OFF
12-25-2019,08:47:43,350,1024,OFF
12-25-2019,08:48:44,350,1024,OFF
12-25-2019,08:49:44,350,1024,OFF
12-25-2019,08:50:45,350,1024,OFF
12-25-2019,08:51:46,350,1024,OFF
12-25-2019,08:52:47,350,1024,OFF
12-25-2019,08:53:47,350,1024,OFF
12-25-2019,08:54:48,350,1024,OFF
12-25-2019,08:55:49,350,1024,OFF
12-25-2019,08:56:49,350,1024,OFF
12-25-2019,08:57:50,350,1024,OFF
12-25-2019,08:58:50,350,1024,OFF
12-25-2019,08:59:51,350,1024,OFF
12-25-2019,09:00:51,350,1024,OFF
12-25-2019,09:01:52,350,1024,OFF
12-25-2019,09:02:53,350,1024,OFF
12-25-2019,09:03:53,350,1024,OFF
12-25-2019,09:04:54,350,1024,OFF
12-25-2019,09:05:55,350,1024,OFF
12-25-2019,09:06:55,350,1024,OFF
12-25-2019,09:07:56,350,1024,OFF
12-25-2019,09:08:56,350,1024,OFF
12-25-2019,09:09:57,350,1024,OFF
12-25-2019,09:10:58,350,1024,OFF
12-25-2019,09:11:58,350,1024,OFF
12-25-2019,09:12:59,350,1024,OFF
12-25-2019,09:13:59,350,1024,OFF
12-25-2019,09:15:00,350,1024,OFF
12-25-2019,09:16:01,350,1024,OFF
12-25-2019,09:17:02,350,1024,OFF
12-25-2019,09:18:03,350,1024,OFF
12-25-2019,09:19:03,350,1024,OFF
12-25-2019,09:20:04,350,1024,OFF
12-25-2019,09:21:04,350,1024,OFF
12-25-2019,09:22:05,350,1024,OFF
12-25-2019,09:23:06,350,1024,OFF
12-25-2019,09:24:06,350,1024,OFF
12-25-2019,09:25:07,350,1024,OFF
12-25-2019,09:26:08,350,1024,OFF
12-25-2019,09:27:08,350,1024,OFF
12-25-2019,09:28:09,350,1024,OFF
12-25-2019,09:29:10,350,1024,OFF
12-25-2019,09:30:10,350,1024,OFF
12-25-2019,09:31:11,350,1024,OFF
12-25-2019,09:32:11,350,1024,OFF
12-25-2019,09:33:12,350,1024,OFF
12-25-2019,09:34:13,350,1024,OFF
12-25-2019,09:35:14,350,1024,OFF
12-25-2019,09:36:14,350,1024,OFF
12-25-2019,09:37:15,350,1024,OFF
12-25-2019,09:38:15,350,1024,OFF
12-25-2019,09:39:16,350,1024,OFF
12-25-2019,09:40:17,350,1024,OFF
12-25-2019,09:41:17,350,1024,OFF
12-25-2019,09:42:18,350,1024,OFF
12-25-2019,09:43:19,350,1024,OFF
12-25-2019,09:44:19,350,1024,OFF
12-25-2019,09:45:20,350,1024,OFF
12-25-2019,09:46:21,350,1024,OFF
12-25-2019,09:47:21,350,1024,OFF
12-25-2019,09:48:22,350,1024,OFF
12-25-2019,09:49:23,350,1024,OFF
12-25-2019,09:50:24,350,1024,OFF
12-25-2019,09:51:24,350,1024,OFF
12-25-2019,09:52:25,350,1024,OFF
12-25-2019,09:53:26,350,1024,OFF
12-25-2019,09:54:26,350,1024,OFF
12-25-2019,09:55:27,350,1024,OFF
12-25-2019,09:56:28,350,1024,OFF
12-25-2019,09:57:28,350,1024,OFF
12-25-2019,09:58:29,350,1024,OFF
12-25-2019,09:59:29,350,1024,OFF
12-25-2019,10:00:30,350,1024,OFF
12-25-2019,10:01:31,350,1024,OFF
12-25-2019,10:02:32,350,1024,OFF
12-25-2019,10:03:33,350,1024,OFF
12-25-2019,10:04:33,350,1024,OFF
12-25-2019,10:05:34,350,1024,OFF
12-25-2019,10:06:34,350,1024,OFF
12-25-2019,10:07:35,350,1024,OFF
12-25-2019,10:08:35,350,1024,OFF
12-25-2019,10:09:36,350,1024,OFF
12-25-2019,10:10:37,350,1024,OFF
12-25-2019,10:11:38,350,1024,OFF
12-25-2019,10:12:38,350,1024,OFF
12-25-2019,10:13:39,350,922,OFF
12-25-2019,10:14:39,350,679,OFF
12-25-2019,10:15:40,350,681,OFF
12-25-2019,10:16:41,350,608,OFF
12-25-2019,10:17:41,350,589,OFF
12-25-2019,10:18:42,350,1024,OFF
12-25-2019,10:19:43,350,673,OFF
12-25-2019,10:20:43,350,786,OFF
12-25-2019,10:21:44,350,646,OFF
12-25-2019,10:22:45,350,673,OFF
12-25-2019,10:23:45,350,616,OFF
12-25-2019,10:24:46,350,646,OFF
12-25-2019,10:25:47,350,1001,OFF
12-25-2019,10:26:47,350,1024,OFF
12-25-2019,10:27:48,350,1024,OFF
12-25-2019,10:28:49,350,1024,OFF
12-25-2019,10:29:49,350,822,OFF
12-25-2019,10:30:50,350,984,OFF
12-25-2019,10:31:51,350,780,OFF
12-25-2019,10:32:52,350,1024,OFF
12-25-2019,10:33:53,350,1024,OFF
12-25-2019,10:34:54,350,1024,OFF
12-25-2019,10:35:54,350,888,OFF
12-25-2019,10:36:55,350,921,OFF
12-25-2019,10:37:56,350,918,OFF
12-25-2019,10:38:56,350,1024,OFF
12-25-2019,10:39:57,350,1024,OFF
12-25-2019,10:40:58,350,1024,OFF
12-25-2019,10:41:58,350,912,OFF
12-25-2019,10:42:59,350,848,OFF
12-25-2019,10:44:00,350,1024,OFF
12-25-2019,10:45:01,350,1024,OFF
12-25-2019,10:46:01,350,1024,OFF
12-25-2019,10:47:02,350,915,OFF
12-25-2019,10:48:02,350,866,OFF
12-25-2019,10:49:03,350,841,OFF
12-25-2019,10:50:04,350,945,OFF
12-25-2019,10:51:04,350,1024,OFF
12-25-2019,11:35:31,350,898,OFF
12-25-2019,11:36:32,350,501,OFF
12-25-2019,11:37:33,350,633,OFF
12-25-2019,11:38:33,350,741,OFF
12-25-2019,11:39:34,350,1024,OFF
12-25-2019,11:40:34,350,1024,OFF
12-25-2019,11:41:35,350,1024,OFF
12-25-2019,11:42:35,350,1024,OFF
12-25-2019,11:43:36,350,1015,OFF
12-25-2019,11:44:36,350,1008,OFF
12-25-2019,11:45:37,350,992,OFF
12-25-2019,11:46:37,350,987,OFF
12-25-2019,11:47:38,350,987,OFF
12-25-2019,11:48:38,350,975,OFF
12-25-2019,11:49:39,350,975,OFF
12-25-2019,11:50:39,350,1024,OFF
12-25-2019,11:51:40,350,1024,OFF
12-25-2019,11:52:40,350,1024,OFF
12-25-2019,11:53:41,350,903,OFF
12-25-2019,11:54:41,350,932,OFF
12-25-2019,11:55:42,350,829,OFF
12-25-2019,11:56:42,350,925,OFF
12-25-2019,11:57:43,350,904,OFF
12-25-2019,11:58:43,350,860,OFF
12-25-2019,11:59:44,350,711,OFF
12-25-2019,12:00:45,350,725,OFF
12-25-2019,12:01:45,350,823,OFF
12-25-2019,12:02:45,350,681,OFF
12-25-2019,12:03:46,350,770,OFF
12-25-2019,12:04:46,350,952,OFF
12-25-2019,12:05:47,350,750,OFF
12-25-2019,12:06:47,350,607,OFF
12-25-2019,12:07:48,350,605,OFF
12-25-2019,12:08:48,350,553,OFF
12-25-2019,12:09:49,350,490,OFF
12-25-2019,12:10:49,350,760,OFF
12-25-2019,12:11:50,350,669,OFF
12-25-2019,12:12:51,350,525,OFF
12-25-2019,12:13:51,350,495,OFF
12-25-2019,12:14:52,350,721,OFF
12-25-2019,12:15:52,350,421,OFF
12-25-2019,12:16:53,350,499,OFF
12-25-2019,12:17:53,350,867,OFF
12-25-2019,12:18:54,350,1024,OFF
12-25-2019,12:19:55,350,1024,OFF
12-25-2019,12:20:56,350,783,OFF
12-25-2019,12:21:56,350,709,OFF
12-25-2019,12:22:58,350,708,OFF
12-25-2019,12:23:59,350,729,OFF
12-25-2019,12:25:00,350,729,OFF
12-25-2019,12:26:01,350,736,OFF
12-25-2019,12:27:01,350,644,OFF
12-25-2019,12:28:02,350,499,OFF
12-25-2019,12:29:03,350,545,OFF
12-25-2019,12:30:05,350,573,OFF
12-25-2019,12:31:07,350,600,OFF
12-25-2019,12:32:07,350,581,OFF
12-25-2019,12:33:08,350,555,OFF
12-25-2019,12:34:09,350,542,OFF
12-25-2019,12:35:10,350,495,OFF
12-25-2019,12:36:10,350,476,OFF
12-25-2019,12:37:11,350,473,OFF
12-25-2019,12:38:12,350,477,OFF
12-25-2019,12:39:13,350,462,OFF
12-25-2019,12:40:14,350,499,OFF
12-25-2019,12:41:15,350,403,OFF
12-25-2019,12:42:16,350,517,OFF
12-25-2019,12:43:16,350,508,OFF
12-25-2019,12:44:17,350,499,OFF
12-25-2019,12:45:18,350,554,OFF
12-25-2019,12:46:18,350,600,OFF
12-25-2019,12:47:19,350,778,OFF
12-25-2019,12:48:19,350,794,OFF
12-25-2019,12:49:20,350,1024,OFF
12-25-2019,12:50:20,350,1024,OFF
12-25-2019,12:51:21,350,1024,OFF
12-25-2019,12:52:22,350,1024,OFF
12-25-2019,12:53:22,350,906,OFF
12-25-2019,12:54:23,350,738,OFF
12-25-2019,12:55:24,350,831,OFF
12-25-2019,12:56:25,350,735,OFF
12-25-2019,12:57:25,350,761,OFF
12-25-2019,12:58:26,350,538,OFF
12-25-2019,12:59:26,350,653,OFF
12-25-2019,13:00:27,350,661,OFF
12-25-2019,13:01:28,350,668,OFF
12-25-2019,13:02:28,350,644,OFF
12-25-2019,13:03:29,350,644,OFF
12-25-2019,13:04:30,350,609,OFF
12-25-2019,13:05:30,350,518,OFF
12-25-2019,13:06:31,350,555,OFF
12-25-2019,13:07:31,350,438,OFF
12-25-2019,13:08:32,350,516,OFF
12-25-2019,13:09:32,350,525,OFF
12-25-2019,13:10:33,350,566,OFF
12-25-2019,13:11:34,350,476,OFF
12-25-2019,13:12:35,350,417,OFF
12-25-2019,13:13:35,350,316,ON
12-25-2019,13:14:36,350,526,OFF
12-25-2019,13:15:37,350,376,OFF
12-25-2019,13:16:37,350,426,OFF
12-25-2019,13:17:38,350,343,ON
12-25-2019,13:18:39,350,471,OFF
12-25-2019,13:19:39,350,403,OFF
12-25-2019,13:20:40,350,513,OFF
12-25-2019,13:21:41,350,392,OFF
12-25-2019,13:22:41,350,367,OFF
12-25-2019,13:23:42,350,374,OFF
12-25-2019,13:24:43,350,363,OFF
12-25-2019,13:25:43,350,365,OFF
12-25-2019,13:26:44,350,412,OFF
12-25-2019,13:27:44,350,415,OFF
12-25-2019,13:28:45,350,344,ON
12-25-2019,13:29:45,350,433,OFF
12-25-2019,13:30:46,350,361,OFF
12-25-2019,13:31:47,350,344,ON
12-25-2019,13:32:47,350,408,OFF
12-25-2019,13:33:48,350,346,ON
12-25-2019,13:34:49,350,412,OFF
12-25-2019,13:35:49,350,291,ON
12-25-2019,13:36:50,350,374,OFF
12-25-2019,13:37:51,350,277,ON
12-25-2019,13:38:51,350,354,OFF
12-25-2019,13:39:52,350,248,ON
12-25-2019,13:40:53,350,267,ON
12-25-2019,13:41:53,350,367,OFF
12-25-2019,13:42:54,350,290,ON
12-25-2019,13:43:54,350,402,OFF
12-25-2019,13:44:55,350,240,ON
12-25-2019,13:45:56,350,244,ON
12-25-2019,13:46:56,350,327,ON
12-25-2019,13:47:57,350,343,ON
12-25-2019,13:48:57,350,353,OFF
12-25-2019,13:49:58,350,284,ON
12-25-2019,13:50:59,350,292,ON
12-25-2019,13:51:59,350,329,ON
12-25-2019,13:53:00,350,401,OFF
12-25-2019,13:54:01,350,257,ON
12-25-2019,13:55:01,350,346,ON
12-25-2019,13:56:02,350,304,ON
12-25-2019,13:57:02,350,327,ON
12-25-2019,13:58:03,350,423,OFF
12-25-2019,13:59:03,350,367,OFF
12-25-2019,14:00:04,350,247,ON
12-25-2019,14:01:05,350,432,OFF
12-25-2019,14:02:05,350,300,ON
12-25-2019,14:03:06,350,379,OFF
12-25-2019,14:04:06,350,471,OFF
12-25-2019,14:05:07,350,397,OFF
12-25-2019,14:06:08,350,398,OFF
12-25-2019,14:07:08,350,405,OFF
12-25-2019,14:08:09,350,428,OFF
12-25-2019,14:09:09,350,387,OFF
12-25-2019,14:10:10,350,396,OFF
12-25-2019,14:11:11,350,441,OFF
12-25-2019,14:12:11,350,392,OFF
12-25-2019,14:13:12,350,414,OFF
12-25-2019,14:14:12,350,373,OFF
12-25-2019,14:15:13,350,416,OFF
12-25-2019,14:16:13,350,365,OFF
12-25-2019,14:17:14,350,442,OFF
12-25-2019,14:18:14,350,439,OFF
12-25-2019,14:19:15,350,357,OFF
12-25-2019,14:20:15,350,384,OFF
12-25-2019,14:21:16,350,385,OFF
12-25-2019,14:22:16,350,361,OFF
12-25-2019,14:23:17,350,404,OFF
12-25-2019,14:24:18,350,441,OFF
12-25-2019,14:25:18,350,429,OFF
12-25-2019,14:26:19,350,430,OFF
12-25-2019,14:27:20,350,372,OFF
12-25-2019,14:28:21,350,337,ON
12-25-2019,14:29:21,350,475,OFF
12-25-2019,14:30:21,350,434,OFF
12-25-2019,14:31:22,350,416,OFF
12-25-2019,14:32:22,350,461,OFF
12-25-2019,14:33:23,350,367,OFF
12-25-2019,14:34:24,350,367,OFF
12-25-2019,14:35:24,350,469,OFF
12-25-2019,14:36:25,350,389,OFF
12-25-2019,14:37:25,350,401,OFF
12-25-2019,14:38:26,350,415,OFF
12-25-2019,14:39:26,350,381,OFF
12-25-2019,14:40:27,350,393,OFF
12-25-2019,14:41:27,350,1024,OFF
12-25-2019,14:42:28,350,905,OFF
12-25-2019,14:43:29,350,906,OFF
12-25-2019,14:44:29,350,866,OFF
12-25-2019,14:45:30,350,865,OFF
12-25-2019,14:46:30,350,861,OFF
12-25-2019,14:47:31,350,876,OFF
12-25-2019,14:48:32,350,872,OFF
12-25-2019,14:49:32,350,873,OFF
12-25-2019,14:50:33,350,879,OFF
12-25-2019,14:51:33,350,908,OFF
12-25-2019,14:52:34,350,926,OFF
12-25-2019,14:53:34,350,941,OFF
12-25-2019,14:54:35,350,938,OFF
12-25-2019,14:55:35,350,937,OFF
12-25-2019,14:56:36,350,953,OFF
12-25-2019,14:57:37,350,969,OFF
12-25-2019,14:58:37,350,965,OFF
12-25-2019,14:59:38,350,1024,OFF
12-25-2019,15:00:38,350,1024,OFF
12-25-2019,15:01:39,350,1024,OFF
12-25-2019,15:02:39,350,1024,OFF
12-25-2019,15:03:40,350,1024,OFF
12-25-2019,15:04:41,350,1024,OFF
12-25-2019,15:05:41,350,1024,OFF
12-25-2019,15:06:42,350,1024,OFF
12-25-2019,15:07:42,350,1024,OFF
12-25-2019,15:08:43,350,1024,OFF
12-25-2019,15:09:43,350,1024,OFF
12-25-2019,15:10:44,350,1024,OFF
12-25-2019,15:11:44,350,1024,OFF
12-25-2019,15:12:45,350,1024,OFF
12-25-2019,15:13:46,350,1024,OFF
12-25-2019,15:14:46,350,1024,OFF
12-25-2019,15:15:47,350,1024,OFF
12-25-2019,15:16:47,350,1024,OFF
